,endTime,artistName,trackName,msPlayed
11136,2021-12-21 17:12,Lil Nas X,HOLIDAY,65120
11137,2021-12-21 17:12,Lil Nas X,Kick It,935
11138,2021-12-21 17:12,Lil Nas X,C7osure (You Like),457
11139,2021-12-21 17:12,Lil Nas X,Bring U Down,15320
11140,2021-12-21 17:12,Lil Nas X,Panini,7645
11141,2021-12-21 17:13,Lil Nas X,Old Town Road,60157
11142,2021-12-21 17:16,Ed Sheeran,2step,153626
11143,2021-12-21 17:20,Ed Sheeran,Sandman,2605
11144,2021-12-21 17:20,Ed Sheeran,Visiting Hours,215506
11145,2021-12-21 17:20,Ed Sheeran,Visiting Hours,0
11146,2021-12-21 17:21,Ed Sheeran,Sandman,69557
11147,2021-12-21 17:22,Ed Sheeran,Shivers,71832
11148,2021-12-21 17:25,The Kid LAROI,STAY (with Justin Bieber),16661
11149,2021-12-21 17:27,The Kid LAROI,WITHOUT YOU,57998
11150,2021-12-21 17:28,Meghan Trainor,Dear Future Husband,6012
11151,2021-12-21 17:28,SALTNPAPER,Take Me On,10136
11152,2021-12-21 17:28,a-ha,Take on Me,16923
11153,2021-12-21 17:28,Cheat Codes,Lean On Me,17788
11154,2021-12-21 17:33,Ashley Johnson,Take on Me,44518
11155,2021-12-21 17:33,Zara Larsson,WOW,1183
11156,2021-12-21 17:33,Zara Larsson,WOW,0
11157,2021-12-21 17:33,John Legend,Save Room,1700
11158,2021-12-21 17:33,Ed Sheeran,Tenerife Sea,0
11159,2021-12-21 17:33,Shawn Mendes,Teach Me How To Love,23
11160,2021-12-21 17:33,Shawn Mendes,Teach Me How To Love,0
11161,2021-12-21 17:36,Zara Larsson,WOW,179675
11162,2021-12-21 17:37,Imagine Dragons,Start Over,717
11163,2021-12-21 17:37,Ed Sheeran,Tenerife Sea,72344
11164,2021-12-21 17:42,Fly By Midnight,Love Me Like a Friend,202266
11165,2021-12-21 17:44,Louis Tomlinson,Just Like You,1837
11166,2021-12-21 17:44,One Direction,Ready to Run,0
11167,2021-12-21 17:44,The Chainsmokers,Break Up Every Night,65
11168,2021-12-21 17:44,John Legend,One Life,0
11169,2021-12-21 17:44,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),138823
11170,2021-12-21 17:44,Ben Platt,You Will Be Found,0
11171,2021-12-21 17:44,The Chainsmokers,Young,635
11172,2021-12-21 17:47,Ben Platt,You Will Be Found,153187
11173,2021-12-23 14:37,Zara Larsson,Rooftop,76511
11174,2021-12-23 14:37,Eminem,Kamikaze,330
11175,2021-12-23 14:37,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),1910
11176,2021-12-23 14:37,Lauv,I Like Me Better,1520
11177,2021-12-23 14:41,Charlie Puth,Up All Night,190106
11178,2021-12-23 14:45,John Legend,Conversations in the Dark,235653
11179,2021-12-23 14:48,Sam Smith,Too Good At Goodbyes,132756
11180,2021-12-23 14:51,Ed Sheeran,Afterglow,185486
11181,2021-12-23 14:54,Ed Sheeran,Beautiful People (feat. Khalid),197866
11182,2021-12-23 14:58,Ed Sheeran,What Do I Know?,237333
11183,2021-12-23 15:03,Ed Sheeran,Be Right Now,211080
11184,2021-12-23 15:06,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),204466
11185,2021-12-23 15:09,Ed Sheeran,Lego House,185093
11186,2021-12-23 15:56,Ed Sheeran,Perfect,1090
11187,2021-12-23 15:56,Ed Sheeran,Photograph,800
11188,2021-12-23 15:56,Ed Sheeran,"You Need Me, I Don't Need You",28561
11189,2021-12-23 16:01,Ed Sheeran,Perfect,263400
11190,2021-12-24 06:52,Ed Sheeran,Photograph,1270
11191,2021-12-24 06:56,Anand Sreeraj,Mele Theera,5438
11192,2021-12-24 06:56,Tribemama Marykali,Paathira Kaalam,229041
11193,2021-12-24 07:11,Ed Sheeran,Leave Your Life,223866
11194,2021-12-24 07:12,Ed Sheeran,The A Team,1020
11195,2021-12-24 07:12,Ed Sheeran,Tenerife Sea,1370
11196,2021-12-24 07:12,Ed Sheeran,Dive,61633
11197,2021-12-24 07:16,Ed Sheeran,All of the Stars,234986
11198,2021-12-24 07:21,Ed Sheeran,Perfect,263400
11199,2021-12-24 07:22,Ed Sheeran,Merry Christmas,600
11200,2021-12-24 07:22,Ed Sheeran,One,2040
11201,2021-12-24 07:22,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),18149
11202,2021-12-24 07:22,Ed Sheeran,Hearts Don't Break Around Here,1110
11203,2021-12-24 07:25,Ed Sheeran,Kiss Me,0
11204,2021-12-24 07:25,Ed Sheeran,What Do I Know?,390
11205,2021-12-24 07:25,Ed Sheeran,Be Right Now,211080
11206,2021-12-24 07:25,Ed Sheeran,I See Fire - Live and in Session,0
11207,2021-12-24 07:25,Ed Sheeran,Save Myself,0
11208,2021-12-24 07:25,Ed Sheeran,Sing,8570
11209,2021-12-24 07:25,Ed Sheeran,First Times,0
11210,2021-12-24 07:25,Ed Sheeran,I'm a Mess,1130
11211,2021-12-24 07:25,Ed Sheeran,Give Me Love,480
11212,2021-12-24 07:25,Ed Sheeran,Beautiful People (feat. Khalid),0
11213,2021-12-24 07:25,Ed Sheeran,I Don't Care (with Justin Bieber),0
11214,2021-12-24 07:26,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),0
11215,2021-12-24 07:26,Ed Sheeran,New Man,2250
11216,2021-12-24 07:26,Ed Sheeran,Shivers,0
11217,2021-12-24 07:26,Ed Sheeran,How Would You Feel (Paean),0
11218,2021-12-24 07:26,Ed Sheeran,Don't,0
11219,2021-12-24 07:26,Ed Sheeran,Supermarket Flowers,340
11220,2021-12-24 07:26,Ed Sheeran,"You Need Me, I Don't Need You",0
11221,2021-12-24 07:30,Ed Sheeran,Shape of You,233712
11222,2021-12-24 09:03,Ed Sheeran,Thinking out Loud,73393
11223,2021-12-24 09:17,Ed Sheeran,Galway Girl,332996
11224,2021-12-24 09:39,Ed Sheeran,Castle on the Hill,261153
11225,2021-12-24 09:48,Ed Sheeran,Stop The Rain,203493
11226,2021-12-24 09:52,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),173754
11227,2021-12-24 09:55,Ed Sheeran,Love In Slow Motion,190933
11228,2021-12-24 09:57,Ed Sheeran,2step,153626
11229,2021-12-24 09:59,Ed Sheeran,Afterglow,12230
11230,2021-12-24 09:59,Ed Sheeran,Lego House,1330
11231,2021-12-24 09:59,Ed Sheeran,Small Bump,102140
11232,2021-12-24 10:02,Ed Sheeran,The Joker And The Queen,185586
11233,2021-12-24 10:04,Ed Sheeran,Eraser,20914
11234,2021-12-24 10:04,Ed Sheeran,Sandman,0
11235,2021-12-24 10:04,Ed Sheeran,Bad Habits,1570
11236,2021-12-24 10:04,Ed Sheeran,Overpass Graffiti,0
11237,2021-12-24 10:04,Ed Sheeran,Visiting Hours,320
11238,2021-12-24 10:04,Ed Sheeran,Barcelona,260
11239,2021-12-24 10:08,Ed Sheeran,Overpass Graffiti,236906
11240,2021-12-24 10:09,Ed Sheeran,Sandman,24943
11241,2021-12-24 10:09,Nick Jonas,Unhinged,1420
11242,2021-12-24 10:09,Ed Sheeran,Happier,24520
11243,2021-12-24 10:13,Liz Golden,Elephant,267182
11244,2021-12-24 10:17,Vicetone,Waiting,205714
11245,2021-12-24 10:21,Vicetone,Waiting,9450
11246,2021-12-24 10:21,Liz Golden,Elephant,4760
11247,2021-12-24 10:21,Matoma,Losing It Over You (feat. Ayme),201699
11248,2021-12-24 10:22,Vicetone,Waiting,11840
11249,2021-12-24 10:22,Matoma,Losing It Over You (feat. Ayme),1100
11250,2021-12-24 10:22,Isaiah Firebrace,What Happened to Us,0
11251,2021-12-24 10:24,Daniel Shaw,It's You,109150
11252,2021-12-24 13:37,Alex Porat,A Million Dreams,280984
11253,2021-12-24 13:40,Sad Boy,hear you me,214925
11254,2021-12-24 13:42,Alex Porat,A Million Dreams,9600
11255,2021-12-24 13:42,Sad Boy,hear you me,1280
11256,2021-12-24 13:42,Sad Boy,hear you me,12160
11257,2021-12-24 13:42,Stormfolk,Broken Lovers,12855
11258,2021-12-24 13:47,Stormfolk,Broken Lovers,283750
11259,2021-12-24 13:50,Rasmus Hagen,Someone Just Like You,196235
11260,2021-12-24 13:51,Rasmus Hagen,Someone Just Like You,4050
11261,2021-12-24 13:51,Rasmus Hagen,Someone Just Like You,550
11262,2021-12-24 13:51,Vinchenzo,What This Could Be - Titelsong First Kiss,58584
11263,2021-12-24 13:51,Stormfolk,Broken Lovers,610
11264,2021-12-24 13:55,Vinchenzo,What This Could Be - Titelsong First Kiss,194666
11265,2021-12-24 13:57,Crush,Lay Your Head on Me,56247
11266,2021-12-24 14:00,Aaron Richards,As the World Falls Down,183787
11267,2021-12-24 14:01,SHY Martin,Make Us Never Happen,33902
11268,2021-12-24 14:01,Aaron Richards,As the World Falls Down,4180
11269,2021-12-24 14:03,SHY Martin,Make Us Never Happen,171890
11270,2021-12-24 14:06,CHUNG HA,Bad Boy,182586
11271,2021-12-24 14:07,CHUNG HA,Bad Boy,5870
11272,2021-12-24 14:07,Rival,Seasons,4993
11273,2021-12-24 14:10,Rival,Seasons,195950
11274,2021-12-24 14:16,Lola,21,271023
11275,2021-12-24 14:19,FO&O,Hurt Like We Did,0
11276,2021-12-24 14:19,FO&O,Hurt Like We Did,23100
11277,2021-12-24 14:19,FO&O,Hurt Like We Did,188760
11278,2021-12-24 14:19,Andrelli,Yung Luv,50
11279,2021-12-24 14:19,Munn,Come Home,790
11280,2021-12-24 14:19,Munn,Come Home,150
11281,2021-12-24 14:19,Munn,Come Home,5540
11282,2021-12-24 14:44,Munn,Come Home,168000
11283,2021-12-24 14:47,Andrelli,Yung Luv,210000
11284,2021-12-24 14:52,Missy & Blonde,Stay,178202
11285,2021-12-24 14:55,Kate Vogel,Reasons to Stay,198948
11286,2021-12-24 14:59,Anna Kendrick,True Colors,243720
11287,2021-12-24 17:59,You Me At Six,Take on the World,5680
11288,2021-12-27 13:34,One Direction,Night Changes,57430
11289,2021-12-27 17:49,One Direction,Night Changes,225650
11290,2021-12-28 06:23,One Direction,Night Changes,1659
11291,2021-12-28 06:24,One Direction,Fool's Gold,2121
11292,2021-12-28 06:28,One Direction,Night Changes,226600
11293,2021-12-28 06:32,One Direction,Fool's Gold,210893
11294,2021-12-28 06:35,One Direction,Fireproof,174080
11295,2021-12-28 06:38,One Direction,Girl Almighty,201853
11296,2021-12-28 06:43,One Direction,Where Do Broken Hearts Go,229040
11297,2021-12-28 06:47,One Direction,Clouds,231706
11298,2021-12-28 06:49,One Direction,Once in a Lifetime,158320
11299,2021-12-28 06:53,One Direction,No Control,199720
11300,2021-12-28 06:58,One Direction,Stockholm Syndrome,214720
11301,2021-12-28 07:02,One Direction,Spaces,256706
11302,2021-12-28 07:06,One Direction,Change Your Ticket,266600
11303,2021-12-28 07:10,One Direction,Ready to Run,196053
11304,2021-12-28 07:15,One Direction,18,248360
11305,2021-12-28 07:18,One Direction,Steal My Girl,228133
11306,2021-12-28 07:22,One Direction,Illusion,194200
11307,2021-12-28 09:06,One Direction,Act My Age,79483
11308,2021-12-28 09:09,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),190427
11309,2021-12-28 09:13,Sam Smith,Fix You - Live,257650
11310,2021-12-28 09:16,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
11311,2021-12-28 09:17,John Legend,Bliss,43627
11312,2021-12-28 09:20,Lewis Capaldi,Leaving My Love Behind,210213
11313,2021-12-28 09:24,Jonas Brothers,Before The Storm - featuring Miley Cyrus,163814
11314,2021-12-28 09:27,Zara Larsson,WOW,179675
11315,2021-12-28 09:31,Shawn Mendes,Treat You Better,187973
11316,2021-12-28 09:34,OneRepublic,Secrets,224693
11317,2021-12-28 09:43,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573
11318,2021-12-28 09:45,Marshmello,OK Not To Be OK,159862
11319,2021-12-28 09:49,Virginia To Vegas,Beautiful,201223
11320,2021-12-28 09:53,Alex & Sierra,Little Do You Know,185200
11321,2021-12-28 09:57,Jonas Brothers,Cool,0
11322,2021-12-28 09:57,Shakira,Hips Don't Lie (feat. Wyclef Jean),218093
11323,2021-12-28 09:57,Imagine Dragons,Walking The Wire,220
11324,2021-12-28 09:57,Ben Platt,I wanna love you but I don’t,560
11325,2021-12-28 09:57,OneRepublic,All These Things,1500
11326,2021-12-28 09:57,Shawn Mendes,Teach Me How To Love,35998
11327,2021-12-28 09:58,Alan Walker,Fake A Smile (feat. salem ilese) - R3HAB Remix,300
11328,2021-12-28 09:58,Jonas Brothers,Fly With Me,800
11329,2021-12-28 10:00,Alan Walker,Fake A Smile (feat. salem ilese) - R3HAB Remix,168824
11330,2021-12-28 10:04,Jonas Brothers,Fly With Me,234146
11331,2021-12-28 10:08,Shawn Mendes,Because I Had You,142480
11332,2021-12-28 10:11,FINNEAS,New Girl,181437
11333,2021-12-28 10:15,Eminem,Fall,262493
11334,2021-12-28 10:18,Kungs,Dopamine,179481
11335,2021-12-28 10:23,ZAYN,Tonight,220720
11336,2021-12-28 10:26,OneRepublic,Start Again,164733
11337,2021-12-28 10:29,Selena Gomez,Sober,194826
11338,2021-12-28 10:33,OneRepublic,Something I Need,240080
11339,2021-12-28 10:37,Ben Platt,New,190480
11340,2021-12-28 10:41,Selena Gomez,Hands To Myself,200680
11341,2021-12-28 10:44,Jonas Brothers,Trust,180600
11342,2021-12-28 10:47,The New Barden Bellas,"Sit Still, Look Pretty",186946
11343,2021-12-28 10:52,Alex Aiono,Work The Middle,213112
11344,2021-12-28 10:52,Justin Timberlake,"September - from DreamWorks Animation's ""TROLLS""",30709
11345,2021-12-28 16:40,Alex Aiono,Work The Middle,73740
11346,2021-12-30 14:18,Alex Aiono,Work The Middle,214032
11347,2021-12-30 14:18,Justin Timberlake,"September - from DreamWorks Animation's ""TROLLS""",26787
11348,2021-12-30 14:22,Ed Sheeran,Beautiful People (feat. Khalid),197866
11349,2021-12-30 14:27,Martin Garrix,Scared to Be Lonely,220883
11350,2021-12-30 14:27,One Direction,Steal My Girl,31238
11351,2021-12-30 14:31,Camila Cabello,First Man,228758
11352,2021-12-30 14:34,Imagine Dragons,Only,180733
11353,2021-12-30 14:37,Eminem,In Too Deep,194706
11354,2021-12-30 14:43,ZAYN,BoRdErSz,239200
11355,2021-12-30 14:46,5 Seconds of Summer,Old Me,169067
11356,2021-12-30 19:44,Ed Sheeran,Galway Girl,1364
11357,2021-12-30 19:44,Zara Larsson,I Can't Fall in Love Without You,44186
11358,2021-12-30 19:44,Niall Horan,Still,23
11359,2021-12-30 19:44,The Chainsmokers,Closer,138
11360,2021-12-30 19:48,Ed Sheeran,Galway Girl,170826
11361,2021-12-30 19:49,Ben Platt,New,95
11362,2021-12-30 19:49,Sam Smith,Dancing With A Stranger (with Normani),1287
11363,2021-12-30 19:49,The Chainsmokers,Takeaway,358
11364,2021-12-30 19:49,Justin Timberlake,Suit & Tie (feat. Jay-Z),0
11365,2021-12-30 19:49,Ben Platt,RAIN,0
11366,2021-12-30 19:49,Eminem,Not Alike (feat. Royce Da 5'9),0
11367,2021-12-30 19:49,John K,if we never met,0
11368,2021-12-30 19:49,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",0
11369,2021-12-30 19:49,Ben Platt,Hurt Me Once,0
11370,2021-12-30 19:49,Jonas Blue,Billboard,0
11371,2021-12-30 19:49,Jonas Blue,Billboard,5095
11372,2021-12-30 19:49,The Barden Bellas,Pool Mashup: Just The Way You Are/Just A Dream,0
11373,2021-12-30 19:49,Jason Chan,You Are Not Alone,6033
11374,2021-12-30 19:49,Jason Chan,You Are Not Alone,0
11375,2021-12-30 19:49,Fitz and The Tantrums,Belladonna,0
11376,2021-12-30 19:49,Martin Garrix,Forbidden Voices,0
11377,2021-12-30 19:49,Charlie Puth,The Way I Am,0
11378,2021-12-30 19:49,Sasha Alex Sloan,Normal,2056
11379,2021-12-30 19:49,Sasha Alex Sloan,Normal,0
11380,2021-12-30 19:49,One Direction,Best Song Ever,460
11381,2021-12-30 19:49,One Direction,History,0
11382,2021-12-30 19:49,Camila Cabello,Havana (feat. Young Thug),23
11383,2021-12-30 19:49,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0
11384,2021-12-30 19:49,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",285
11385,2021-12-30 19:49,Niall Horan,No Judgement,773
11386,2021-12-30 19:49,DNCE,DANCE,7569
11387,2021-12-30 19:49,The Chainsmokers,Closer,18102
11388,2021-12-30 19:49,Alan Walker,Fake A Smile (feat. salem ilese) - R3HAB Remix,755
11389,2021-12-30 19:49,Justin Timberlake,Morning Light (feat. Alicia Keys),0
11390,2021-12-30 19:49,FINNEAS,The 90s,0
11391,2021-12-30 19:49,Shawn Mendes,Dream,1137
11392,2021-12-30 19:49,Sam Smith,Forgive Myself,23
11393,2021-12-30 19:49,Selena Gomez,People You Know,0
11394,2021-12-30 19:49,DNCE,Still Good,0
11395,2021-12-30 19:49,Niall Horan,Mirrors,0
11396,2021-12-30 19:49,Niall Horan,Mirrors,775
11397,2021-12-30 19:50,Maroon 5,Wait,0
11398,2021-12-30 19:50,One Direction,Never Enough,0
11399,2021-12-30 19:50,Niall Horan,Put A Little Love On Me,0
11400,2021-12-30 19:50,OneRepublic,Take Care Of You,0
11401,2021-12-30 19:50,Jonas Brothers,Five More Minutes,0
11402,2021-12-30 19:50,Kygo,Lose Somebody,0
11403,2021-12-30 19:50,The Chainsmokers,Kills You Slowly,0
11404,2021-12-30 19:50,Taylor Swift,End Game,0
11405,2021-12-30 19:50,Taylor Swift,champagne problems,4053
11406,2021-12-30 19:50,Taylor Swift,champagne problems,0
11407,2021-12-30 19:50,Taylor Swift,champagne problems,743
11408,2021-12-30 19:50,Camila Cabello,First Man,0
11409,2021-12-30 19:50,The Chainsmokers,Somebody,0
11410,2021-12-30 19:50,DNCE,Truthfully,0
11411,2021-12-30 19:50,Munn,Come Home,0
11412,2021-12-30 19:50,Natalie Taylor,Surrender,0
11413,2021-12-30 19:50,Natalie Taylor,Surrender,3084
11414,2021-12-30 19:50,Jonas Blue,Rise,1838
11415,2021-12-30 19:50,Jonas Blue,Rise,0
11416,2021-12-30 19:50,Shawn Mendes,Treat You Better,0
11417,2021-12-30 19:53,DNCE,Truthfully,182653
11418,2021-12-30 19:54,One Direction,Gotta Be You,0
11419,2021-12-30 19:54,Imagine Dragons,I Don’t Know Why,0
11420,2021-12-30 19:54,Dean Lewis,For The Last Time,4252
11421,2021-12-30 19:54,Dean Lewis,For The Last Time,48
11422,2021-12-30 19:54,Camila Cabello,Consequences - orchestra,0
11423,2021-12-30 19:54,Camila Cabello,In the Dark,0
11424,2021-12-30 19:54,Jonas Brothers,Happy When I'm Sad,131
11425,2021-12-30 19:54,ZAYN,Let Me,0
11426,2021-12-30 19:54,Rita Ora,Only Want You,0
11427,2021-12-30 19:54,Selena Gomez,Hands To Myself,0
11428,2021-12-30 19:54,Jonas Brothers,Like It's Christmas,80
11429,2021-12-30 19:54,Jonas Blue,Fast Car,0
11430,2021-12-30 19:54,ZAYN,BoRdErSz,0
11431,2021-12-30 19:54,ZAYN,SHE DON'T LOVE ME,0
11432,2021-12-30 19:54,John Legend,Wild (feat. Gary Clark Jr.),0
11433,2021-12-30 19:54,John Legend,Wild (feat. Gary Clark Jr.),242
11434,2021-12-30 19:54,Ed Sheeran,Bad Habits,1560
11435,2021-12-30 19:54,Selena Gomez,Only You,704
11436,2021-12-30 19:54,Charlie Puth,My Gospel,0
11437,2021-12-30 19:54,Alan Walker,Routine,0
11438,2021-12-30 19:54,OneRepublic,Wherever I Go,0
11439,2021-12-30 19:54,Imagine Dragons,Burn Out,1240
11440,2021-12-30 19:54,Vinchenzo,What This Could Be - Titelsong First Kiss,34683
11441,2021-12-30 19:54,5 Seconds of Summer,Kill My Time,785
11442,2021-12-30 19:54,Sonna,Strong,1934
11443,2021-12-30 19:54,SHAED,Wish I,0
11444,2021-12-30 19:54,OneRepublic,Didn't I,4720
11445,2021-12-30 19:54,Ava Max,Not Your Barbie Girl,2001
11446,2021-12-30 19:54,Camila Cabello,Never Be the Same,982
11447,2021-12-30 19:54,Charlie Puth,River,830
11448,2021-12-30 19:54,Alan Walker,Do It All for You,0
11449,2021-12-30 19:54,Martin Garrix,Used To Love (with Dean Lewis),0
11450,2021-12-30 19:54,OneRepublic,Apologize,0
11451,2021-12-30 19:54,John Legend,You & I (Nobody in the World),0
11452,2021-12-30 19:54,FINNEAS,American Cliché,0
11453,2021-12-30 19:54,John Legend,Save Room,150
11454,2021-12-30 19:54,Jonas Brothers,Love Her,0
11455,2021-12-30 19:54,Calum Scott,Dancing On My Own,0
11456,2021-12-30 19:54,Justin Timberlake,Not a Bad Thing,0
11457,2021-12-30 19:54,One Direction,One Thing,0
11458,2021-12-30 19:54,Eminem,Kings Never Die,0
11459,2021-12-30 19:54,OneRepublic,Distance,0
11460,2021-12-30 19:54,Martin Garrix,The Only Way Is Up,848
11461,2021-12-30 19:54,Pentatonix,"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack",0
11462,2021-12-30 19:54,Shawn Mendes,Intro,0
11463,2021-12-30 19:54,FINNEAS,Medieval,1742
11464,2021-12-30 19:54,The Chainsmokers,You Owe Me,0
11465,2021-12-30 19:54,Machine Gun Kelly,Bad Things (with Camila Cabello),0
11466,2021-12-30 19:54,Fitz and The Tantrums,Ain't Nobody But Me,0
11467,2021-12-30 19:54,ZAYN,Entertainer,0
11468,2021-12-30 19:54,FINNEAS,Happy Now?,0
11469,2021-12-30 19:54,One Direction,Rock Me,0
11470,2021-12-30 19:54,Louis Tomlinson,We Made It,0
11471,2021-12-30 19:54,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,0
11472,2021-12-30 19:54,Charlie Puth,One Call Away,0
11473,2021-12-30 19:54,One Direction,Diana,0
11474,2021-12-30 19:54,Shawn Mendes,Teach Me How To Love,0
11475,2021-12-30 19:55,Camila Cabello,My Oh My (feat. DaBaby),0
11476,2021-12-30 19:55,Eminem,Rap God,0
11477,2021-12-30 19:55,Kina,Can We Kiss Forever?,70
11478,2021-12-30 19:55,A Great Big World,Kaleidoscope,0
11479,2021-12-30 19:55,Alan Walker,Lonely (feat. ISÁK & Omar Noir),0
11480,2021-12-30 19:55,Shawn Mendes,Life Of The Party,0
11481,2021-12-30 19:55,Ava Max,Rumors,0
11482,2021-12-30 19:55,Charlie Puth,Girlfriend,0
11483,2021-12-30 19:55,Shawn Mendes,Nervous,0
11484,2021-12-30 19:55,Marshmello,Here With Me,0
11485,2021-12-30 19:55,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez) - DROELOE Remix,0
11486,2021-12-30 19:55,Niall Horan,Flicker,0
11487,2021-12-30 19:55,Ashe,Till Forever Falls Apart,501
11488,2021-12-30 19:55,Ashe,Till Forever Falls Apart,0
11489,2021-12-30 19:55,Sam Smith,How Do You Sleep?,0
11490,2021-12-30 19:55,Selena Gomez,Vulnerable,0
11491,2021-12-30 19:55,Sam Smith,My Oasis (feat. Burna Boy),0
11492,2021-12-30 19:55,Dean Lewis,Waves,0
11493,2021-12-30 19:55,Brandy,Starting Now,0
11494,2021-12-30 19:55,Jonas Brothers,I Believe,0
11495,2021-12-30 19:55,Jonas Brothers,Play My Music,0
11496,2021-12-30 19:55,Jax Jones,Harder (with Bebe Rexha),0
11497,2021-12-30 19:55,Alessia Cara,Out Of Love,0
11498,2021-12-30 19:55,Lewis Capaldi,Leaving My Love Behind,0
11499,2021-12-30 19:55,One Direction,Over Again,0
11500,2021-12-30 19:55,OneRepublic,Stop And Stare,0
11501,2021-12-30 19:55,Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),0
11502,2021-12-30 19:55,Niall Horan,Heartbreak Weather,0
11503,2021-12-30 19:55,Missy & Blonde,Stay,0
11504,2021-12-30 19:55,Louis Tomlinson,Walls,0
11505,2021-12-30 19:55,Ed Sheeran,Drunk,0
11506,2021-12-30 19:55,Dean Lewis,Chemicals,5121
11507,2021-12-30 19:55,Charlie Puth,Then There's You,0
11508,2021-12-30 19:55,Jonas Blue,Something Stupid (feat. AWA),0
11509,2021-12-30 19:55,John Legend,Bring Me Love,0
11510,2021-12-30 19:55,Fitz and The Tantrums,I Need Help!,0
11511,2021-12-30 19:55,Eminem,Not Afraid,0
11512,2021-12-30 19:55,Imagine Dragons,Whatever It Takes,0
11513,2021-12-30 19:55,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),0
11514,2021-12-30 19:55,Dean Lewis,Hold Of Me,3781
11515,2021-12-30 19:55,Dean Lewis,Hold Of Me,0
11516,2021-12-30 19:55,Jonas Blue,Polaroid,0
11517,2021-12-30 19:55,Louis Tomlinson,Perfect Now,0
11518,2021-12-30 19:55,Eminem,Lose Yourself,596
11519,2021-12-30 19:55,Justin Timberlake,Take Back the Night,0
11520,2021-12-30 19:55,Maroon 5,Moves Like Jagger,0
11521,2021-12-30 19:55,Jeremy Zucker,comethru,0
11522,2021-12-30 19:55,Martin Garrix,Drown (feat. Clinton Kane),0
11523,2021-12-30 19:55,ZAYN,Stand Still,0
11524,2021-12-30 19:55,FINNEAS,Peaches Etude,23
11525,2021-12-30 19:55,The Chainsmokers,P.S. I Hope You're Happy,0
11526,2021-12-30 19:55,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),0
11527,2021-12-30 19:55,Ellie Goulding,Love Me Like You Do,0
11528,2021-12-30 19:55,Shawn Mendes,In My Blood,0
11529,2021-12-30 19:55,Martin Garrix,Forever,0
11530,2021-12-30 19:55,5 Seconds of Summer,Empty Wallets,0
11531,2021-12-30 19:55,Niall Horan,Everywhere,0
11532,2021-12-30 19:55,5 Seconds of Summer,Good Girls,0
11533,2021-12-30 19:55,Ben Platt,Waving Through A Window,0
11534,2021-12-30 19:55,Selena Gomez,Lose You To Love Me,0
11535,2021-12-30 19:55,DNCE,Santa Claus Is Coming To Town,0
11536,2021-12-30 19:55,Sam Smith,Diamonds,0
11537,2021-12-30 19:55,FINNEAS,Landmine - Aire Atlantica Remix,0
11538,2021-12-30 19:55,Shawn Mendes,24 Hours,0
11539,2021-12-30 19:55,The Chainsmokers,Honest,0
11540,2021-12-30 19:55,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),0
11541,2021-12-30 19:55,Ed Sheeran,Tenerife Sea,0
11542,2021-12-30 19:55,Ava Max,OMG What's Happening,0
11543,2021-12-30 19:55,Ester Dean,Since U Been Gone,0
11544,2021-12-30 19:55,OneRepublic,All These Things,0
11545,2021-12-30 19:55,Ed Sheeran,Shape of You,0
11546,2021-12-30 19:55,Ed Sheeran,Beautiful People (feat. Khalid),0
11547,2021-12-30 19:55,Billie Eilish,lovely (with Khalid),0
11548,2021-12-30 19:55,Camila Cabello,Real Friends,0
11549,2021-12-30 19:55,Jonas Brothers,Fly With Me,0
11550,2021-12-30 19:55,Camila Cabello,Feel It Twice,0
11551,2021-12-30 19:55,Justin Timberlake,Blue Ocean Floor,0
11552,2021-12-30 19:55,Maroon 5,She Will Be Loved,0
11553,2021-12-30 19:55,ZAYN,Tonight,0
11554,2021-12-30 19:55,One Direction,Love You Goodbye,0
11555,2021-12-30 19:55,One Direction,Perfect,0
11556,2021-12-30 19:55,The Bellas,Freedom! '90,0
11557,2021-12-30 19:55,Kungs,Dopamine,0
11558,2021-12-30 19:56,ZAYN,Vibez,0
11559,2021-12-30 19:56,Selena Gomez,Love Will Remember,0
11560,2021-12-30 19:56,FINNEAS,Landmine,0
11561,2021-12-30 19:56,FINNEAS,Hollywood Forever,0
11562,2021-12-30 19:56,Shawn Mendes,Never Be Alone,0
